sum.taxonomy	X18S_Yell.July18.Site1J.S99	X18S_Yell.July18.Site1L.S101	X18S_Yell.July18.Site1U.S114	X18S_Yell.July18.Site1a.S83	X18S_Yell.July18.Site1b.S84	X18S_Yell.July18.Site1bb.S139	X18S_Yell.July18.Site1c.S85	X18S_Yell.July18.Site1cc.S140	X18S_Yell.July18.Site1d.S86	X18S_Yell.July18.Site1dd.S141	X18S_Yell.July18.Site1e.S91	X18S_Yell.July18.Site1f.S92	X18S_Yell.July18.Site1g.S93	X18S_Yell.July18.Site1h.S94	X18S_Yell.July18.Site1k.S100	X18S_Yell.July18.Site1m.S102	X18S_Yell.July18.Site1n.S103	X18S_Yell.July18.Site1o.S104	X18S_Yell.July18.Site1p.S105	X18S_Yell.July18.Site1q.S106	X18S_Yell.July18.Site1r.S111	X18S_Yell.July18.Site1s.S112	X18S_Yell.July18.Site1t.S113	X18S_Yell.July18.Site1v.S117	X18S_Yell.July18.Site1w.S118	X18S_Yell.July18.Site1y.S120	X18S_Yell.July18.Site1z.S129	X18S_Yell.July18.Site5L.S109	X18S_Yell.July18.Site5a.S87	X18S_Yell.July18.Site5aa.S132	X18S_Yell.July18.Site5b.S88	X18S_Yell.July18.Site5bb.S133	X18S_Yell.July18.Site5c.S89	X18S_Yell.July18.Site5cc.S134	X18S_Yell.July18.Site5e.S95	X18S_Yell.July18.Site5ee.S136	X18S_Yell.July18.Site5f.S96	X18S_Yell.July18.Site5ff.S137	X18S_Yell.July18.Site5h.S98	X18S_Yell.July18.Site5k.S108	X18S_Yell.July18.Site5m.S110	X18S_Yell.July18.Site5n.S115	X18S_Yell.July18.Site5o.S116	X18S_Yell.July18.Site5p.S121	X18S_Yell.July18.Site5q.S122	X18S_Yell.July18.Site5r.S123	X18S_Yell.July18.Site5s.S124	X18S_Yell.July18.Site5t.S125	X18S_Yell.July18.Site5u.S126	X18S_Yell.July18.Site5v.S127	X18S_Yell.July18.Site5z.S131	X18S_Yell.July18.Site1ee.S142	X18S_Yell.July18.Site5J.S107	X18S_Yell.July18.Site5g.S97	X18S_Yell.July18.Site5w.S128
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros contortus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros curvisetus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros debilis	0	0	0	11	11	4	0	21	6	25	0	4	0	0	0	21	8	13	31	2	4	12	4	0	6	0	7	11	9	52	18	62	16	61	44	11	0	7	94	0	9	22	5	26	0	0	7	20	0	0	16	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros diadema	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	1	0	10	2	0	0	13	8	0	0	0	22	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros didymus	0	0	0	5	0	0	0	0	1	0	0	1	5	0	0	8	0	7	0	0	0	11	0	3	3	1	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros eibenii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	9	0	0	0	0	1	0	0	18	1	0	0	8	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros lorenzianus	0	0	0	0	0	0	0	17	0	0	0	0	0	0	6	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros radicans	0	2	0	13	3	3	4	34	4	15	0	15	5	0	5	13	10	5	26	8	12	10	5	5	6	0	9	12	8	61	12	48	0	47	27	6	0	5	59	4	15	6	7	13	0	8	6	14	0	0	25	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros sp.	0	1	0	0	2	2	5	1	12	2	0	2	2	8	0	6	1	2	2	1	10	5	2	8	1	10	10	3	0	1	1	7	0	0	2	0	0	2	3	12	7	3	5	2	0	0	2	0	12	0	4	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros sp. NIES-3971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros sp. SS628-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros sp. UNC1414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	39	14	0	28	19	0	0	0	26	0	5	0	0	0	0	0	0	6	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros sp. UNC1415	0	10	0	101	56	28	16	169	32	64	0	97	22	10	14	69	34	74	357	55	29	40	52	62	50	19	32	366	128	635	228	843	69	1073	578	254	11	150	1547	26	305	146	86	299	3	126	133	122	15	27	295	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros sp. UNC1416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros tenuissimus	0	10	0	124	135	117	28	176	51	137	0	122	41	24	48	80	143	98	288	63	66	77	50	112	106	37	70	31	80	56	105	66	5	80	223	37	0	17	41	17	20	16	16	21	0	7	0	16	32	0	209	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;NA;;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Coscinodiscales;Coscinodiscaceae;Coscinodiscus;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Coscinodiscales;Coscinodiscaceae;Coscinodiscus;Coscinodiscus jonesianus	0	2	0	2	3	1	12	9	3	2	0	0	5	1	0	7	0	1	8	5	3	8	5	12	18	5	3	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Coscinodiscales;Coscinodiscaceae;Coscinodiscus;Coscinodiscus radiatus	0	11	0	87	83	79	67	329	95	138	0	39	40	15	136	118	9	32	199	79	39	76	50	94	246	25	34	45	0	43	5	80	7	122	3	22	0	11	123	0	53	7	29	12	0	6	14	39	9	0	4	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Coscinodiscales;Coscinodiscaceae;Coscinodiscus;Coscinodiscus sp. GGM-2004	0	16	0	0	0	0	53	377	73	45	10	31	50	9	47	356	0	0	42	33	259	195	156	152	399	15	55	4	0	0	0	0	0	3	0	132	0	5	42	0	44	11	36	14	0	72	25	157	0	41	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Coscinodiscales;Coscinodiscaceae;Stellarima;Stellarima microtrias	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Coscinodiscales;Heliopeltaceae;Actinoptychus;	0	0	0	6	1	3	4	3	0	4	0	0	0	0	0	5	0	0	4	7	1	0	3	5	8	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Coscinodiscales;Hemidiscaceae;Actinocyclus;Actinocyclus curvatulus	0	13	0	21	2	32	17	181	26	74	0	20	42	4	17	21	0	32	247	137	16	52	11	132	47	5	20	77	4	234	27	149	23	234	22	81	0	28	44	4	26	6	31	12	0	29	10	82	22	20	87	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Coscinodiscales;Hemidiscaceae;NA;	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Leptocylindrales;Leptocylindraceae;Leptocylindrus;	0	0	0	7	17	4	18	29	0	19	0	17	0	0	0	35	6	5	22	6	5	12	3	18	14	12	9	16	10	18	15	12	0	15	18	14	0	3	41	0	9	8	9	3	0	0	0	5	0	0	41	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Leptocylindrales;Leptocylindraceae;Leptocylindrus;Leptocylindrus convexus	0	0	0	0	0	0	9	15	0	8	0	22	0	0	11	6	6	0	28	0	10	0	0	0	14	0	0	11	14	10	10	0	0	11	22	22	0	0	8	0	0	0	0	0	0	0	0	8	0	0	14	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Leptocylindrales;Leptocylindraceae;Leptocylindrus;Leptocylindrus danicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Leptocylindrales;Leptocylindraceae;Leptocylindrus;Leptocylindrus minimus	0	0	0	4	0	3	0	6	2	5	1	18	0	0	0	6	7	6	3	2	8	4	2	3	7	0	0	0	0	5	6	0	0	0	6	0	0	1	0	0	0	0	0	8	0	0	0	0	2	0	7	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Melosirales;Hyalodiscaceae;Hyalodiscus;Hyalodiscus scoticus	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	4	0	0	21	0	0	0	0	0	11	8	0	0	0	2	0	2	0	2	0	10	0	0	0	0	0	0	0	0	0	1	0	9	0	0	1	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Melosirales;Melosiraceae;Melosira;	25	2433	103	3197	3598	5534	7829	25369	8287	20309	1773	19704	8757	2222	3309	9490	5978	10230	62689	24153	3494	4822	6334	10062	10277	10631	7443	4378	527	6802	662	8654	1195	10451	2474	3669	45	12186	13573	348	2997	3272	4839	2703	55	8749	1797	3769	2257	3450	4714	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Melosirales;Melosiraceae;Melosira;Melosira arctica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Melosirales;Melosiraceae;Melosira;Melosira dubia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Melosirales;Melosiraceae;Melosira;Melosira sp. 52	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Melosirales;Melosiraceae;Melosira;Melosira sp. TN-2014	0	0	0	0	0	0	0	2	1	10	0	1	0	0	0	1	1	2	4	4	0	0	1	2	2	1	0	1	0	0	0	0	0	2	0	1	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Melosirales;Melosiraceae;Melosira;Melosira varians	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	3	0	4	7	3	0	0	12	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Melosirales;Stephanopyxidaceae;Stephanopyxis;Stephanopyxis nipponica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Melosirales;Stephanopyxidaceae;Stephanopyxis;Stephanopyxis palmeriana	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	6	0	0	0	0	0	0	9	0	0	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Melosirales;Stephanopyxidaceae;Stephanopyxis;Stephanopyxis turris	0	0	0	59	72	44	14	122	37	63	0	82	19	1	4	42	47	47	154	38	25	36	42	17	54	26	25	27	33	89	52	90	0	105	137	36	1	12	58	6	15	1	17	34	0	14	0	23	23	0	125	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;NA;;NA;	0	3	0	18	9	14	7	27	0	19	0	6	9	2	1	5	8	5	49	5	2	9	2	6	15	8	5	22	1	34	0	76	0	96	0	52	0	5	19	0	2	4	1	37	0	13	1	51	9	2	4	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;NA;NA;NA;Coscinodiscophyceae sp. TN-2014	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Paraliales;Paraliaceae;Paralia;Paralia sol	0	438	0	276	309	311	308	507	372	2110	147	3271	1789	484	355	737	353	711	4209	1299	581	768	1440	1631	744	837	336	131	13	109	8	231	25	293	208	232	0	1008	709	31	129	360	249	404	16	468	357	281	86	100	113	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Paraliales;Paraliaceae;Paralia;Paralia sulcata	0	0	0	0	0	0	0	7	0	5	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	6	0	0	0	1	0	1	0	1	0	0	5	0	0	0	0	0	0	0	0	5	0	1	8	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Rhizosoleniales;Rhizosoleniaceae;NA;	0	0	0	34	13	40	0	76	0	40	0	0	0	0	28	50	4	0	48	0	23	35	15	30	7	10	7	29	0	69	0	23	0	73	41	0	0	0	54	0	0	0	0	8	0	6	0	0	0	0	26	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Rhizosoleniales;Rhizosoleniaceae;Rhizosolenia;	0	0	0	38	20	25	11	59	10	49	0	16	16	0	9	30	13	26	33	22	14	32	11	46	18	6	7	10	24	37	26	48	0	61	61	26	0	0	35	9	20	813	13	11	0	0	15	10	5	0	100	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Rhizosoleniales;Rhizosoleniaceae;Rhizosolenia;Rhizosolenia setigera	0	0	0	1	26	2	0	2	22	1	0	14	0	0	1	2	0	33	3	0	6	0	15	3	15	0	0	2	18	3	11	24	0	3	2	14	0	0	1	0	0	1	0	16	0	0	0	0	29	30	27	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Rhizosoleniales;Rhizosoleniaceae;Rhizosolenia;Rhizosolenia similoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Lauderiaceae;Lauderia;Lauderia borealis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;NA;;	0	83	0	922	163	586	136	898	205	1904	0	246	300	39	77	316	121	472	924	489	138	783	52	193	576	278	439	212	98	611	191	744	26	953	379	187	0	134	224	44	111	368	117	117	0	764	45	130	24	2	776	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;Skeletonema;	0	15	0	132	91	107	57	305	70	126	9	276	59	40	68	146	78	182	950	121	66	117	237	124	109	38	81	44	77	111	199	129	25	203	362	44	4	42	239	21	33	53	35	124	0	27	34	21	49	0	153	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;Skeletonema;Skeletonema costatum	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;Skeletonema;Skeletonema grevillei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	19	10	29	0	38	0	41	27	0	0	13	32	0	8	0	0	0	0	0	10	0	0	0	39	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Stephanodiscaceae;Cyclotella;	0	0	0	52	49	107	24	192	27	67	16	83	23	19	35	41	78	59	158	35	29	86	26	44	69	45	48	0	15	15	19	11	0	40	75	0	0	165	15	2	9	5	0	0	0	0	0	1	22	3	108	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Stephanodiscaceae;Cyclotella;Cyclotella choctawhatcheeana	0	13	0	33	0	71	25	86	24	139	0	32	30	6	0	48	10	88	156	57	31	115	11	17	114	29	62	20	1	37	0	47	7	59	9	17	0	11	9	0	13	208	16	0	0	9	2	13	0	2	78	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Stephanodiscaceae;Cyclotella;Cyclotella litoralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Stephanodiscaceae;Cyclotella;Cyclotella meneghiniana	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	3	2	0	0	1	0	0	0	0	18	0	20	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	1	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Stephanodiscaceae;Discostella;Discostella woltereckii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Stephanodiscaceae;NA;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Conticribra;Conticribra guillardii	0	0	0	0	0	28	0	29	0	0	0	0	0	0	0	0	0	0	28	1	0	21	0	0	17	13	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Minidiscus;	0	428	20	3730	680	3046	2117	3691	2860	3460	62	1054	1606	845	307	1741	582	1887	5347	1566	677	3049	273	896	2495	1262	1649	817	453	2027	521	2585	620	2966	1232	803	34	3743	1006	1013	556	1262	653	406	0	2286	766	584	179	478	5000	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Minidiscus;Minidiscus sp. RCC4801	0	0	0	0	0	1	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Minidiscus;Minidiscus sp. RCC4810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;NA;	1	31	0	210	16	82	120	553	154	288	2	243	123	128	28	220	102	373	1204	218	66	73	122	322	180	79	115	221	107	591	196	530	321	549	600	107	2	167	311	27	139	108	69	234	0	85	87	167	539	36	687	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;	0	0	0	60	109	184	0	276	12	52	0	82	7	0	72	159	4	77	394	1	205	192	1	313	48	0	10	33	27	28	26	250	0	308	343	150	0	2	189	0	2	5	0	122	0	0	340	0	314	0	141	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira allenii	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira concaviuscula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira oceanica	0	95	0	1370	349	820	167	919	212	3165	15	281	312	94	94	443	243	442	673	326	214	754	108	234	709	335	474	103	87	467	114	510	17	661	389	186	4	82	230	44	57	64	144	104	3	1620	300	125	65	35	875	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira pseudonana	0	0	0	17	31	33	11	61	19	40	0	34	0	0	8	14	23	31	72	0	17	21	0	18	25	17	23	0	12	12	12	16	0	14	19	6	0	0	0	0	0	0	0	0	0	0	5	6	0	0	24	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira sp.	0	0	0	60	41	27	18	58	16	51	0	49	18	5	14	22	30	30	70	20	18	29	16	24	57	21	33	15	25	16	35	17	2	34	71	7	0	6	23	3	9	6	7	4	0	0	9	14	0	0	73	0	0	0	0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira sp. DDZ-2010a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Fragilariophyceae;Climacospheniales;NA;Climacosphenia;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Eukaryota;Bacillariophyta;Fragilariophyceae;Climacospheniales;NA;Climacosphenia;Climacosphenia sp. ECT3758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Fragilariophyceae;Fragilariales;Fragilariaceae;Asterionellopsis;	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Fragilariophyceae;Fragilariales;Fragilariaceae;Asterionellopsis;Asterionellopsis socialis	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Bacillariophyta;Fragilariophyceae;Fragilariales;Fragilariaceae;Fragilaria;	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
